START_DATE,END_DATE,CATEGORY,START,Latitude,Longitude,STOP,Latitude.1,Longitude.1,MILES,PURPOSE,SALARY,MONTH,DAY_OF_THE_WEEK,DURATION,money_regex
2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,2.5,Meal/Entertain,$5.38 ,July,Tues,0 days 00:08:00,5.38
2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2.5,Meal/Entertain,$5.38 ,July,Tues,0 days 00:08:00,5.38
2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,41.6831878,-83.6269032,Whitebridge,57.204617,-4.507264,2.2,Meal/Entertain,$4.73 ,July,Fri,0 days 00:18:00,4.73
2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Meeting,$18.06 ,Aug,Tues,0 days 00:21:00,18.06
2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,35.7834843,-78.8069507,Whitebridge,57.204617,-4.507264,2.7,Customer Visit,$5.81 ,Aug,Sun,0 days 00:15:00,5.81
2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2.5,Meal/Entertain,$5.38 ,Aug,Sun,0 days 00:08:00,5.38
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,35.7834843,-78.8069507,Whitebridge,57.204617,-4.507264,2.7,Customer Visit,$5.81 ,Aug,Mon,0 days 00:11:00,5.81
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.2,Customer Visit,$6.88 ,Aug,Mon,0 days 00:09:00,6.88
2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Meeting,$18.06 ,Aug,Sat,0 days 00:23:00,18.06
2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.5,Meeting,$22.58 ,Oct,Sun,0 days 00:19:00,22.58
2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,57.204617,-4.507264,Parkway,,,2.1,Meeting,$4.52 ,Oct,Sun,0 days 00:06:00,4.52
2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2.5,Meal/Entertain,$5.38 ,Oct,Sun,0 days 00:07:00,5.38
2016-10-18 10:41:00,2016-10-18 11:09:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,7.9,Temporary Site,$16.99 ,Oct,Tues,0 days 00:28:00,16.99
2016-10-23 19:04:00,2016-10-23 19:14:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.1,Meal/Entertain,$6.67 ,Oct,Sun,0 days 00:10:00,6.67
2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.1,Customer Visit,$6.67 ,Oct,Sun,0 days 00:15:00,6.67
2016-10-25 20:00:00,2016-10-25 20:11:00,Business,Whitebridge,57.204617,-4.507264,Savon Height,35.7726514,-78.8011173,3.6,Meal/Entertain,$7.74 ,Oct,Tues,0 days 00:11:00,7.74
2016-10-25 22:24:00,2016-10-25 22:45:00,Business,Parkway,,,Whitebridge,57.204617,-4.507264,8.7,Errand/Supplies,$18.71 ,Oct,Tues,0 days 00:21:00,18.71
2016-10-26 19:25:00,2016-10-26 19:31:00,Business,Whitebridge,57.204617,-4.507264,Parkway,,,2.1,Meeting,$4.52 ,Oct,Wed,0 days 00:06:00,4.52
2016-10-27 18:51:00,2016-10-27 19:16:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Meeting,$18.06 ,Oct,Thus,0 days 00:25:00,18.06
2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 ,Oct,Fri,0 days 00:18:00,22.36
2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 ,Oct,Fri,0 days 00:30:00,21.29
2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,35.79154,-78.7811169,Winston Salem,36.0998596,-80.244216,107.0,Meeting,$230.05 ,Oct,Fri,0 days 02:06:00,230.05
2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,36.0998596,-80.244216,Asheville,35.5950581,-82.5514869,133.6,Meeting,$287.24 ,Oct,Fri,0 days 01:54:00,287.24
2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,35.5950581,-82.5514869,Topton,40.5034284,-75.7013027,91.8,Meeting,$197.37 ,Oct,Fri,0 days 01:47:00,197.37
2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,40.5034284,-75.7013027,Hayesville,35.0462003,-83.8179527,40.7,Meeting,$87.51 ,Oct,Sat,0 days 01:43:00,87.51
2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,35.7726514,-78.8011173,Whitebridge,57.204617,-4.507264,9.6,Errand/Supplies,$20.64 ,Oct,Mon,0 days 00:25:00,20.64
2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,57.204617,-4.507264,Whitebridge,57.204617,-4.507264,4.2,Meal/Entertain,$9.03 ,Nov,Tues,0 days 00:14:00,9.03
2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.5,Meeting,$18.28 ,Nov,Wed,0 days 00:25:00,18.28
2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.1,Meal/Entertain,$6.67 ,Nov,Thus,0 days 00:17:00,6.67
2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.1,Customer Visit,$6.67 ,Nov,Thus,0 days 00:12:00,6.67
2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,7.9,Temporary Site,$16.99 ,Nov,Fri,0 days 00:16:00,16.99
2016-11-06 16:05:00,2016-11-06 16:22:00,Business,Renaissance,,,Agnew,,,2.8,Meeting,$6.02 ,Nov,Sun,0 days 00:17:00,6.02
2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,37.3541079,-121.9552356,Berkeley,37.8715226,-122.273042,43.9,Customer Visit,$94.39 ,Nov,Sun,0 days 01:01:00,94.39
2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,37.8715226,-122.273042,San Francisco,37.7749295,-122.4194155,11.8,Between Offices,$25.37 ,Nov,Mon,0 days 00:29:00,25.37
2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,37.7749295,-122.4194155,Berkeley,37.8715226,-122.273042,13.2,Between Offices,$28.38 ,Nov,Mon,0 days 00:40:00,28.38
2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,37.8715226,-122.273042,San Francisco,37.7749295,-122.4194155,12.2,Between Offices,$26.23 ,Nov,Tues,0 days 00:28:00,26.23
2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,37.7749295,-122.4194155,Berkeley,37.8715226,-122.273042,11.3,Meeting,$24.30 ,Nov,Tues,0 days 00:33:00,24.3
2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,27.8778026,-97.211657,Potrero Flats,,,5.5,Meeting,$11.83 ,Nov,Wed,0 days 00:14:00,11.83
2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,37.7749295,-122.4194155,Oakland,37.8043514,-122.2711639,12.7,Customer Visit,$27.31 ,Nov,Wed,0 days 00:37:00,27.31
2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,37.8715226,-122.273042,San Francisco,37.7749295,-122.4194155,12.6,Temporary Site,$27.09 ,Nov,Thus,0 days 00:29:00,27.09
2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,37.7749295,-122.4194155,Oakland,37.8043514,-122.2711639,9.9,Temporary Site,$21.29 ,Nov,Thus,0 days 00:05:00,21.29
2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,37.8043514,-122.2711639,Berkeley,37.8715226,-122.273042,6.0,Meeting,$12.90 ,Nov,Thus,0 days 00:23:00,12.9
2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,37.8715226,-122.273042,Menlo Park,37.4529598,-122.1817252,45.9,Customer Visit,$98.69 ,Nov,Fri,0 days 00:48:00,98.69
2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,37.4529598,-122.1817252,Berkeley,37.8715226,-122.273042,36.6,Customer Visit,$78.69 ,Nov,Fri,0 days 01:07:00,78.69
2016-11-12 14:22:00,2016-11-12 14:53:00,Business,West Berkeley,37.8743703,-122.2985808,South,12.2601557,77.1461396,5.9,Meeting,$12.69 ,Nov,Sat,0 days 00:31:00,12.69
2016-11-12 15:40:00,2016-11-12 15:59:00,Business,Emeryville,37.8395028,-122.2892278,Berkeley,37.8715226,-122.273042,3.7,Errand/Supplies,$7.96 ,Nov,Sat,0 days 00:19:00,7.96
2016-11-13 12:22:00,2016-11-13 12:51:00,Business,West Berkeley,37.8743703,-122.2985808,Southside,,,4.0,Meeting,$8.60 ,Nov,Sun,0 days 00:29:00,8.6
2016-11-14 11:24:00,2016-11-14 12:13:00,Business,Berkeley,37.8715226,-122.273042,Mountain View,37.3860517,-122.0838511,44.6,Customer Visit,$95.89 ,Nov,Mon,0 days 00:49:00,95.89
2016-11-14 13:40:00,2016-11-14 14:33:00,Business,Mountain View,37.3860517,-122.0838511,Berkeley,37.8715226,-122.273042,43.6,Customer Visit,$93.74 ,Nov,Mon,0 days 00:53:00,93.74
2016-11-14 20:19:00,2016-11-14 20:30:00,Business,Emeryville,37.8395028,-122.2892278,Berkeley,37.8715226,-122.273042,3.7,Errand/Supplies,$7.96 ,Nov,Mon,0 days 00:11:00,7.96
2016-11-15 14:09:00,2016-11-15 14:26:00,Business,Oakland,37.8043514,-122.2711639,San Francisco,37.7749295,-122.4194155,9.7,Temporary Site,$20.86 ,Nov,Tues,0 days 00:17:00,20.86
2016-11-15 20:44:00,2016-11-15 21:00:00,Business,San Francisco,37.7749295,-122.4194155,Berkeley,37.8715226,-122.273042,11.8,Temporary Site,$25.37 ,Nov,Tues,0 days 00:16:00,25.37
2016-11-16 20:21:00,2016-11-16 20:27:00,Business,Berkeley,37.8715226,-122.273042,El Cerrito,37.9161326,-122.310765,2.3,Temporary Site,$4.95 ,Nov,Wed,0 days 00:06:00,4.95
2016-11-16 22:52:00,2016-11-16 23:02:00,Business,El Cerrito,37.9161326,-122.310765,Berkeley,37.8715226,-122.273042,3.1,Meal/Entertain,$6.67 ,Nov,Wed,0 days 00:10:00,6.67
2016-11-17 10:13:00,2016-11-17 10:44:00,Business,Berkeley,37.8715226,-122.273042,Oakland,37.8043514,-122.2711639,16.3,Customer Visit,$35.05 ,Nov,Thus,0 days 00:31:00,35.05
2016-11-18 20:09:00,2016-11-18 20:19:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.1,Meal/Entertain,$6.67 ,Nov,Fri,0 days 00:10:00,6.67
2016-11-18 21:23:00,2016-11-18 21:34:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,5.2,Meal/Entertain,$11.18 ,Nov,Fri,0 days 00:11:00,11.18
2016-11-18 21:56:00,2016-11-18 22:21:00,Business,Krendle Woods,35.7857477,-78.7846318,Whitebridge,57.204617,-4.507264,6.1,Meeting,$13.12 ,Nov,Fri,0 days 00:25:00,13.12
2016-11-19 13:51:00,2016-11-19 14:10:00,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.3,Meeting,$22.15 ,Nov,Sat,0 days 00:19:00,22.15
2016-11-19 14:30:00,2016-11-19 14:51:00,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,10.5,Meeting,$22.58 ,Nov,Sat,0 days 00:21:00,22.58
2016-11-19 17:41:00,2016-11-19 17:54:00,Business,Cary,35.79154,-78.7811169,Apex,,,5.4,Errand/Supplies,$11.61 ,Nov,Sat,0 days 00:13:00,11.61
2016-11-19 21:14:00,2016-11-19 21:35:00,Business,Apex,,,Cary,35.79154,-78.7811169,5.4,Customer Visit,$11.61 ,Nov,Sat,0 days 00:21:00,11.61
2016-11-20 10:27:00,2016-11-20 11:32:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,39.2,Between Offices,$84.28 ,Nov,Sun,0 days 01:05:00,84.28
2016-11-20 11:58:00,2016-11-20 12:28:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,6.4,Customer Visit,$13.76 ,Nov,Sun,0 days 00:30:00,13.76
2016-11-20 14:58:00,2016-11-20 15:07:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.7,Meeting,$5.81 ,Nov,Sun,0 days 00:09:00,5.81
2016-11-20 17:45:00,2016-11-20 18:37:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,18.5,Errand/Supplies,$39.78 ,Nov,Sun,0 days 00:52:00,39.78
2016-11-21 13:37:00,2016-11-21 13:49:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.5,Meal/Entertain,$5.38 ,Nov,Mon,0 days 00:12:00,5.38
2016-11-21 14:34:00,2016-11-21 14:44:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.1,Meal/Entertain,$4.52 ,Nov,Mon,0 days 00:10:00,4.52
2016-11-21 18:43:00,2016-11-21 18:51:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.4,Errand/Supplies,$7.31 ,Nov,Mon,0 days 00:08:00,7.31
2016-11-22 15:12:00,2016-11-22 15:27:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,5.5,Meeting,$11.83 ,Nov,Tues,0 days 00:15:00,11.83
2016-11-22 15:31:00,2016-11-22 15:44:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,4.1,Meeting,$8.82 ,Nov,Tues,0 days 00:13:00,8.82
2016-11-22 15:51:00,2016-11-22 16:43:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,12.7,Customer Visit,$27.31 ,Nov,Tues,0 days 00:52:00,27.31
2016-11-22 18:18:00,2016-11-22 18:28:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.0,Meal/Entertain,$6.45 ,Nov,Tues,0 days 00:10:00,6.45
2016-11-22 21:02:00,2016-11-22 21:14:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.5,Customer Visit,$7.53 ,Nov,Tues,0 days 00:12:00,7.53
2016-11-23 15:34:00,2016-11-23 15:50:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,5.9,Meal/Entertain,$12.69 ,Nov,Wed,0 days 00:16:00,12.69
2016-11-25 11:47:00,2016-11-25 12:04:00,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.3,Meeting,$22.15 ,Nov,Fri,0 days 00:17:00,22.15
2016-11-25 13:13:00,2016-11-25 13:31:00,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,11.1,Meeting,$23.87 ,Nov,Fri,0 days 00:18:00,23.87
2016-11-26 17:00:00,2016-11-26 17:12:00,Business,Cary,35.79154,-78.7811169,Apex,,,5.1,Meeting,$10.97 ,Nov,Sat,0 days 00:12:00,10.97
2016-11-26 17:36:00,2016-11-26 17:56:00,Business,Apex,,,Holly Springs,35.6512655,-78.8336218,9.0,Meeting,$19.35 ,Nov,Sat,0 days 00:20:00,19.35
2016-11-26 18:29:00,2016-11-26 19:04:00,Business,Holly Springs,35.6512655,-78.8336218,Cary,35.79154,-78.7811169,13.3,Between Offices,$28.60 ,Nov,Sat,0 days 00:35:00,28.6
2016-11-26 19:47:00,2016-11-26 19:54:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.5,Errand/Supplies,$5.38 ,Nov,Sat,0 days 00:07:00,5.38
2016-11-27 15:59:00,2016-11-27 16:06:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.3,Meal/Entertain,$7.10 ,Nov,Sun,0 days 00:07:00,7.1
2016-11-30 11:03:00,2016-11-30 11:34:00,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,8.5,Customer Visit,$18.28 ,Nov,Wed,0 days 00:31:00,18.28
2016-11-30 11:53:00,2016-11-30 12:35:00,Business,Raleigh,35.7795897,-78.6381787,Morrisville,42.8986791,-75.6401825,6.7,Temporary Site,$14.41 ,Nov,Wed,0 days 00:42:00,14.41
2016-12-01 07:44:00,2016-12-01 07:59:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,5.5,Meeting,$11.83 ,Dec,Thus,0 days 00:15:00,11.83
2016-12-01 08:37:00,2016-12-01 08:53:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,5.5,Errand/Supplies,$11.83 ,Dec,Thus,0 days 00:16:00,11.83
2016-12-01 18:00:00,2016-12-01 18:12:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,2.9,Meal/Entertain,$6.24 ,Dec,Thus,0 days 00:12:00,6.24
2016-12-01 20:36:00,2016-12-01 20:46:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2.9,Customer Visit,$6.24 ,Dec,Thus,0 days 00:10:00,6.24
2016-12-02 12:12:00,2016-12-02 12:23:00,Business,Cary,35.79154,-78.7811169,Apex,,,5.1,Meal/Entertain,$10.97 ,Dec,Fri,0 days 00:11:00,10.97
2016-12-02 13:07:00,2016-12-02 13:22:00,Business,Apex,,,Cary,35.79154,-78.7811169,5.3,Customer Visit,$11.40 ,Dec,Fri,0 days 00:15:00,11.4
2016-12-02 20:41:00,2016-12-02 20:48:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.3,Meal/Entertain,$7.10 ,Dec,Fri,0 days 00:07:00,7.1
2016-12-02 22:59:00,2016-12-02 23:07:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.0,Customer Visit,$6.45 ,Dec,Fri,0 days 00:08:00,6.45
2016-12-03 18:35:00,2016-12-03 18:56:00,Business,Cary,35.79154,-78.7811169,Wake Co.,35.8031909,-78.5660852,6.6,Errand/Supplies,$14.19 ,Dec,Sat,0 days 00:21:00,14.19
2016-12-03 20:31:00,2016-12-03 20:41:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.0,Customer Visit,$6.45 ,Dec,Sat,0 days 00:10:00,6.45
2016-12-04 18:56:00,2016-12-04 19:03:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,2.9,Meal/Entertain,$6.24 ,Dec,Sun,0 days 00:07:00,6.24
2016-12-04 20:23:00,2016-12-04 20:34:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.4,Customer Visit,$7.31 ,Dec,Sun,0 days 00:11:00,7.31
2016-12-05 19:22:00,2016-12-05 19:37:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,3.8,Meal/Entertain,$8.17 ,Dec,Mon,0 days 00:15:00,8.17
2016-12-07 12:03:00,2016-12-07 12:32:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,6.6,Meeting,$14.19 ,Dec,Wed,0 days 00:29:00,14.19
2016-12-07 12:35:00,2016-12-07 12:46:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,4.0,Meeting,$8.60 ,Dec,Wed,0 days 00:11:00,8.6
2016-12-07 19:53:00,2016-12-07 20:13:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,7.0,Customer Visit,$15.05 ,Dec,Wed,0 days 00:20:00,15.05
2016-12-07 21:13:00,2016-12-07 21:50:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,6.9,Meal/Entertain,$14.84 ,Dec,Wed,0 days 00:37:00,14.84
2016-12-08 14:19:00,2016-12-08 14:32:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,3.4,Errand/Supplies,$7.31 ,Dec,Thus,0 days 00:13:00,7.31
2016-12-08 14:53:00,2016-12-08 15:02:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,3.4,Errand/Supplies,$7.31 ,Dec,Thus,0 days 00:09:00,7.31
2016-12-08 19:22:00,2016-12-08 19:27:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.0,Meeting,$4.30 ,Dec,Thus,0 days 00:05:00,4.3
2016-12-08 21:26:00,2016-12-08 21:31:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.0,Errand/Supplies,$4.30 ,Dec,Thus,0 days 00:05:00,4.3
2016-12-09 12:09:00,2016-12-09 12:24:00,Business,Cary,35.79154,-78.7811169,Apex,,,5.1,Errand/Supplies,$10.97 ,Dec,Fri,0 days 00:15:00,10.97
2016-12-09 13:15:00,2016-12-09 13:43:00,Business,Apex,,,Cary,35.79154,-78.7811169,8.8,Temporary Site,$18.92 ,Dec,Fri,0 days 00:28:00,18.92
2016-12-09 20:11:00,2016-12-09 20:34:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,5.6,Meeting,$12.04 ,Dec,Fri,0 days 00:23:00,12.04
2016-12-09 22:03:00,2016-12-09 22:57:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,18.9,Customer Visit,$40.64 ,Dec,Fri,0 days 00:54:00,40.64
2016-12-10 12:43:00,2016-12-10 13:16:00,Business,Cary,35.79154,-78.7811169,Fuquay-Varina,35.5843235,-78.8000128,15.6,Meeting,$33.54 ,Dec,Sat,0 days 00:33:00,33.54
2016-12-10 14:42:00,2016-12-10 15:18:00,Business,Fuquay-Varina,35.5843235,-78.8000128,Cary,35.79154,-78.7811169,15.6,Errand/Supplies,$33.54 ,Dec,Sat,0 days 00:36:00,33.54
2016-12-10 18:17:00,2016-12-10 18:27:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.0,Meal/Entertain,$6.45 ,Dec,Sat,0 days 00:10:00,6.45
2016-12-10 22:09:00,2016-12-10 22:21:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.1,Customer Visit,$6.67 ,Dec,Sat,0 days 00:12:00,6.67
2016-12-11 16:06:00,2016-12-11 16:16:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.0,Meal/Entertain,$6.45 ,Dec,Sun,0 days 00:10:00,6.45
2016-12-11 19:05:00,2016-12-11 19:15:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,4.8,Errand/Supplies,$10.32 ,Dec,Sun,0 days 00:10:00,10.32
2016-12-11 21:48:00,2016-12-11 21:56:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.1,Errand/Supplies,$4.52 ,Dec,Sun,0 days 00:08:00,4.52
2016-12-12 13:22:00,2016-12-12 13:32:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,3.1,Errand/Supplies,$6.67 ,Dec,Mon,0 days 00:10:00,6.67
2016-12-12 13:36:00,2016-12-12 13:51:00,Business,Cary,35.79154,-78.7811169,Apex,,,4.4,Meal/Entertain,$9.46 ,Dec,Mon,0 days 00:15:00,9.46
2016-12-12 14:26:00,2016-12-12 14:39:00,Business,Apex,,,Cary,35.79154,-78.7811169,4.7,Customer Visit,$10.11 ,Dec,Mon,0 days 00:13:00,10.11
2016-12-12 17:51:00,2016-12-12 18:01:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.0,Meal/Entertain,$6.45 ,Dec,Mon,0 days 00:10:00,6.45
2016-12-12 20:48:00,2016-12-12 20:57:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.0,Customer Visit,$6.45 ,Dec,Mon,0 days 00:09:00,6.45
2016-12-13 18:19:00,2016-12-13 18:29:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,4.2,Errand/Supplies,$9.03 ,Dec,Tues,0 days 00:10:00,9.03
2016-12-13 20:20:00,2016-12-13 20:29:00,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,4.1,Meal/Entertain,$8.82 ,Dec,Tues,0 days 00:09:00,8.82
2016-12-14 17:50:00,2016-12-14 18:00:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,3.0,Meal/Entertain,$6.45 ,Dec,Wed,0 days 00:10:00,6.45
2016-12-14 20:24:00,2016-12-14 20:40:00,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.1,Customer Visit,$6.67 ,Dec,Wed,0 days 00:16:00,6.67
2016-12-15 14:20:00,2016-12-15 14:54:00,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,10.6,Meeting,$22.79 ,Dec,Thus,0 days 00:34:00,22.79
2016-12-19 10:15:00,2016-12-19 10:34:00,Business,Islamabad,33.6844202,73.0478848,Rawalpindi,33.5651107,73.0169135,5.9,Temporary Site,$12.69 ,Dec,Mon,0 days 00:19:00,12.69
2016-12-19 16:50:00,2016-12-19 17:09:00,Business,Rawalpindi,33.5651107,73.0169135,Islamabad,33.6844202,73.0478848,7.2,Customer Visit,$15.48 ,Dec,Mon,0 days 00:19:00,15.48
2016-12-20 10:30:00,2016-12-20 10:48:00,Business,Rawalpindi,33.5651107,73.0169135,Rawalpindi,33.5651107,73.0169135,3.3,Errand/Supplies,$7.10 ,Dec,Tues,0 days 00:18:00,7.1
2016-12-20 16:14:00,2016-12-20 16:24:00,Business,Islamabad,33.6844202,73.0478848,Islamabad,33.6844202,73.0478848,1.8,Errand/Supplies,$3.87 ,Dec,Tues,0 days 00:10:00,3.87
2016-12-20 16:56:00,2016-12-20 17:07:00,Business,Islamabad,33.6844202,73.0478848,Islamabad,33.6844202,73.0478848,1.4,Errand/Supplies,$3.01 ,Dec,Tues,0 days 00:11:00,3.01
2016-12-21 17:45:00,2016-12-21 17:54:00,Business,Islamabad,33.6844202,73.0478848,Islamabad,33.6844202,73.0478848,2.1,Meeting,$4.52 ,Dec,Wed,0 days 00:09:00,4.52
2016-12-22 21:41:00,2016-12-22 21:53:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,2.1,Meal/Entertain,$4.52 ,Dec,Thus,0 days 00:12:00,4.52
2016-12-22 23:27:00,2016-12-22 23:32:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,2.1,Customer Visit,$4.52 ,Dec,Thus,0 days 00:05:00,4.52
2016-12-23 09:21:00,2016-12-23 09:41:00,Business,Lahore,31.5203696,74.3587473,Lahore,31.5203696,74.3587473,3.0,Meeting,$6.45 ,Dec,Fri,0 days 00:20:00,6.45
